"X","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter","event_notes","specimen_notes","corrected_lng"
899,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
900,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
901,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
902,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
903,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
904,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
905,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
906,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
907,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
908,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
909,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",130,"TL",NA,NA,NA,NA,0,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.75848
910,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",130,"TL",NA,NA,NA,NA,0,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.75848
911,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",130,"TL",NA,NA,NA,NA,0,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.75848
912,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",130,"TL",NA,NA,NA,NA,0,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.75848
913,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",130,"TL",NA,NA,NA,NA,0,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.75848
914,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",130,"TL",NA,NA,NA,NA,0,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.75848
915,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",140,"TL",NA,NA,NA,NA,0,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.04278
916,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",140,"TL",NA,NA,NA,NA,0,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.04278
917,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",140,"TL",NA,NA,NA,NA,0,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.04278
918,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",120,"TL",NA,NA,NA,NA,0,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.47418
919,2005,"2005-08-15","SS0501",3,20050101003,"CAN","S","S",0,"57-161",2,"Bering Sea","SEBS",57.0035,-161.073,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",130,"TL",NA,NA,NA,NA,0,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.75848
920,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,83.62128
921,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,83.62128
922,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,83.62128
923,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
924,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
925,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
926,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
927,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
928,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
929,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
930,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
931,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
932,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
933,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
934,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
935,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
936,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
937,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
938,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
939,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
940,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
941,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
942,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
943,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
944,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
945,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
946,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
947,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
948,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
949,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
950,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
951,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
952,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
953,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
954,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
955,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
956,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
957,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
958,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
959,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
960,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
961,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
962,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
963,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
964,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
965,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
966,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
967,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
968,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,92.90558
969,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
970,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
971,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
972,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
973,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
974,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
975,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
976,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
977,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
978,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
979,2005,"2005-08-16","SS0501",3,20050101004,"CAN","S","S",0,"57-160",2,"Bering Sea","SEBS",56.9988,-160.0333,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,"3 washdown J. sockeye from station 3",NA,102.18988
