"","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","event.notes","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","notes","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter"
"780",2006,"2006-08-24","NW0601",3,20060201011,"CAN","S","S",0,"59-166",1,"Bering Sea","SEBS",58.9962,-165.994,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",93,"TL",NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"781",2006,"2006-08-24","NW0601",3,20060201011,"CAN","S","S",0,"59-166",1,"Bering Sea","SEBS",58.9962,-165.994,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"782",2006,"2006-08-24","NW0601",3,20060201011,"CAN","S","S",0,"59-166",1,"Bering Sea","SEBS",58.9962,-165.994,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"783",2006,"2006-08-24","NW0601",3,20060201011,"CAN","S","S",0,"59-166",1,"Bering Sea","SEBS",58.9962,-165.994,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",89,"TL",NA,NA,NA,NA,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"784",2006,"2006-08-24","NW0601",3,20060201011,"CAN","S","S",0,"59-166",1,"Bering Sea","SEBS",58.9962,-165.994,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"785",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",79,"TL",NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"786",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",63,"TL",NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"787",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"788",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"789",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"790",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",64,"TL",NA,NA,NA,NA,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"791",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"792",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"793",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"TL",NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"794",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"795",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"796",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"TL",NA,NA,NA,NA,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"797",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
"798",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
"799",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
"800",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"801",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",79,"TL",NA,NA,NA,NA,0,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"802",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",82,"TL",NA,NA,NA,NA,0,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
"803",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"804",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"TL",NA,NA,NA,NA,0,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
"805",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
"806",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA
"807",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"808",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
"809",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
"810",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
"811",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
"812",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA
"813",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
"814",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
"815",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA
"816",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
"817",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA
"818",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",69,"TL",NA,NA,NA,NA,0,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
"819",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA
"820",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA
"821",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
"822",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
"823",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
"824",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA
"825",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",79,"TL",NA,NA,NA,NA,0,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
"826",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA
"827",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
"828",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"TL",NA,NA,NA,NA,0,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA
"829",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA
"830",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA
"831",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA
"832",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA
"833",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA
"834",2006,"2006-08-24","NW0601",3,20060201012,"CAN","S","S",0,"58.5-166",1,"Bering Sea","SEBS",58.4963,-166.0008,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"835",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"836",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",86,"TL",NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"837",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"838",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"839",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",79,"TL",NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"840",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"841",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",54,"TL",NA,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"842",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"843",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"844",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"845",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"846",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"847",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
"848",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",64,"TL",NA,NA,NA,NA,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
"849",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",95,"TL",NA,NA,NA,NA,0,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
"850",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",95,"TL",NA,NA,NA,NA,0,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"851",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",69,"TL",NA,NA,NA,NA,0,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"852",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
"853",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"854",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
"855",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
"856",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA
"857",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",53,"TL",NA,NA,NA,NA,0,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"858",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"TL",NA,NA,NA,NA,0,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
"859",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
"860",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",84,"TL",NA,NA,NA,NA,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
"861",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
"862",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA
"863",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",56,"TL",NA,NA,NA,NA,0,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
"864",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",71,"TL",NA,NA,NA,NA,0,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
"865",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA
"866",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
"867",2006,"2006-08-24","NW0601",3,20060201013,"CAN","S","S",0,"58-166",1,"Bering Sea","SEBS",57.9895,-165.9853,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA
